,CNPJ B,CNPJ O,CNPJ DV,MATRIZ/FIL,NOME FANT,STC,DATA STC,MOTIVO STC,CD EXT,PAIS,DT IN ATV,CNAE PRINCP,CNAE SECND,TIPO LOGR,LOGRD,NUMERO,COMPLEMENTO,BAIRRO,CEP,UF,MUNICIPIO,DDD1,TELEFONE1,DDD2,TELEFONE2,DDDFAX,FAX,CORREIO ELET,ST ESPC,DATA ST ESPC,CNAE PRINCIP
564,24363297,1,18,1,MERCADINHO DIAS,8,2018-01-31,1,,,2016-03-11,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,"4763601,4744099,4755502,4781400,4721102,4713002,4789005,4782201,4772500",AVENIDA,ROSITA AFONSO,39,,JARDIM AFONSO CELSO,63400000.0,CE,1375,88.0,92113563.0,,,,,mercadinhodiasjardimafonso@gmail.com,,,4729699
565,17421642,1,67,1,RO BISCUIT,8,2021-10-18,1,,,2013-01-16,Fabricação de produtos diversos não especificados anteriormente,"2219600,2319200,2330399",RUA,PROFESSOR NATANAEL CORTEZ,843,,PRADO,63400000.0,CE,1375,88.0,35640026.0,,,,,ROSIVANIABEZCT26@HOTMAIL.COM,,,3299099
566,18462489,1,89,1,,8,2013-07-11,1,,,2013-07-10,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",,RUA,DR FRANCISCO SA,328,,CENTRO,63400000.0,CE,1375,88.0,35611228.0,,,,,,,,5611204
567,25794184,1,30,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,SITIO,BURACO D AGUA,SN,,CANDEIAS,63400000.0,CE,1375,0.0,0.0,,,88.0,35640029.0,rodrigo22cedro@gmail.com,,,9492800
568,25882553,1,46,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,JOSE LUIZ,86,,PEGA AVOANTE,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,leidimarisis@hotmail.com,,,9492800
569,25890295,1,40,1,,8,2016-12-31,1,,,2016-08-15,Atividades de organizações políticas,,RUA,SENADOR JOAO TOME,207,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640191.0,ananilmafreitas@hotmail.com,,,9492800
570,26047460,1,69,1,,8,2016-12-31,1,,,2016-08-28,Atividades de organizações políticas,,RUA,JOEL PASSOS,830,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,88.0,35640029.0,rodrigo22cedro@gmail.com,,,9492800
571,27181998,1,24,1,LARA DOCES,8,2017-07-20,1,,,2017-02-23,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,"1052000,4721103,4721102,1031700",SITIO,boa vista,s/n,,sao miguel,63400000.0,CE,1375,88.0,99816932.0,,,,,raqueldodoce@gmail.com,,,5620104
572,28682696,1,0,1,ATACADAO DAS BEBIDAS,8,2017-12-13,1,,,2017-09-20,Comércio varejista de bebidas,,RUA,01,18,,CONJUNTO HABITACIONAL,63400000.0,CE,1375,88.0,92113563.0,,,,,,,,4723700
573,29527005,1,59,1,AUTO'S BOLOS,8,2018-02-01,1,,,2018-01-25,Padaria e confeitaria com predominância de revenda,1091102,SITIO,LAGOA DOS CAVALOS,00760,CASA,SAO MIGUEL,63400000.0,CE,1375,88.0,96367523.0,,,,,,,,4721102
574,29572590,1,9,1,CAMURCA REFRIGERACAO,8,2018-06-16,1,,,2018-01-30,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",,RUA,JULIO ALVES DOS SANTOS,109,,fatima,63400000.0,CE,1375,88.0,92539434.0,,,,,beleferrer321@gmail.com,,,4322302
575,29786814,1,85,1,INACIO TUR,8,2019-05-10,1,,,2018-02-27,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",4929902,AVENIDA,VEREADOR PEDRO LOPES VIEIRA,548,,CENTRO,63400000.0,CE,1375,88.0,96232463.0,88.0,35810449.0,,,HARIFF_AUDITCONTABIL@HOTMAIL.COM,,,4922101
576,31253766,1,1,1,CENTER COMPRAS GALDINO,8,2022-08-29,1,,,2018-08-16,Comércio varejista de carnes - açougues,"4712100,4724500",RUA,SAO JOSE,1147,,PEGA AVOANTE,63400000.0,CE,1375,88.0,92191020.0,,,,,,,,4722901
577,33367048,1,91,1,,8,2021-02-03,1,,,2019-04-15,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,"4721103,4722901,4772500,4789005",DISTRITO,AGROVILA UBALDINHO,55,,CENTRO,63400000.0,CE,1375,88.0,99564788.0,,,,,JADSONBEZERRA_3@HOTMAIL.COM,,,4729699
578,34514718,1,18,1,,8,2020-11-24,1,,,2019-08-13,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação,4712100,ALAMEDA,JOSE QUINTINO,214,,PRADO,63400000.0,CE,1375,88.0,96780935.0,,,,,,,,4789004
579,34942303,1,45,1,COMERCIAL LM,8,2020-08-27,1,,,2019-09-20,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",4755502,TRAVESSA,15 DE NOVEMBRO,42,,CENTRO,63400000.0,CE,1375,88.0,99999999.0,,,,,,,,4712100
580,35230207,1,37,1,,8,2022-02-16,1,,,2019-10-18,Reparação e manutenção de equipamentos de comunicação,"4712100,8599604",RUA,PADRE CICERO,404,,ALTO DO PADEIRO,63400000.0,CE,1375,88.0,98711193.0,,,,,JADSONBEZERRA_3@HOTMAIL.COM,,,9512600
581,38189102,1,70,1,APPSOFT,8,2023-05-10,1,,,2020-08-22,Reparação e manutenção de computadores e de equipamentos periféricos,"8599603,8219999",SITIO,ANGICO I,SN,,SANTO ANTONIO,63400000.0,CE,1375,88.0,96984512.0,,,,,BONFIM1999@GMAIL.COM,,,9511800
582,38840408,1,44,1,,8,2021-02-28,1,,,2020-09-24,Atividades de organizações políticas,,RUA,VEREADOR ANTONIO VIANA DE ARAUJO,328,,FATIMA,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,otrabalhocontinua@gmail.com,,,9492800
583,38841340,1,18,1,,8,2021-02-28,1,,,2020-09-24,Atividades de organizações políticas,,RUA,CORONEL JOSE DE ALBUQUERQUE,503,ALTOS,CENTRO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,otrabalhocontinua12@gmail.com,,,9492800
584,38847431,1,60,1,,8,2021-02-28,1,,,2020-09-24,Atividades de organizações políticas,,RUA,SENADOR JOAO TOME,207,,CENTRO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,otrabalhocontinua12@gmail.com,,,9492800
585,38973952,1,64,1,C M M COSMETICOS E MODA EVANGELICA,8,2022-01-27,1,,,2020-09-26,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","4781400,4789099,4782201",RUA,MANOEL LIRA DE ALMEIDA,957,,PEGA AVOANTE,63400000.0,CE,1375,88.0,99468018.0,,,,,CMMFEITOSA2017@GMAIL.COM,,,4772500
586,40210649,1,51,1,,8,2021-09-28,1,,,2020-12-28,"Edição de cadastros, listas e de outros produtos gráficos",,RUA,PROFESSOR NATANAEL CORTEZ,774,,PRADO,63400000.0,CE,1375,88.0,99583939.0,,,,,GUILHERMEMASTERTS@GMAIL.COM,,,5819100
587,45224340,1,34,1,FRANCISCO NILSON LIMA,8,2022-02-23,1,,,2022-02-09,Atividades de cobranças e informações cadastrais,,RUA,21 DE OUTUBRO,1308,,ALTO DO PADEIRO,63400000.0,CE,1375,88.0,81552869.0,,,,,FNILLIMA8@GMAIL.COM,,,8291100
588,45972199,1,58,1,INERD,8,2023-01-13,1,,,2022-04-08,Comércio varejista de brinquedos e artigos recreativos,"4781400,1340501,4751201,4763602,4753900,1340599,4782201,4783101",RUA,21 DE OUTUBRO,SN,,ALTO DO PADEIRO,63400000.0,CE,1375,88.0,93342743.0,,,,,THYAGORENAN20@GMAIL.COM,,,4763601
589,1785453,1,33,1,,8,2015-02-09,73,,,1997-04-25,Atividades de associações de defesa de direitos sociais,"9493600,9499500",SITIO,BARREIRAS,S/N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,9430800
590,5118824,1,84,1,PHOTO STUDIO GERALDO FOTOGRAFIAS,8,2021-08-25,1,,,2002-06-24,Comércio varejista de artigos fotográficos e para filmagem,"7420004,4751201,8219901,4789007,7420001",RUA,ADAUTO CASTELO,257,,CENTRO,63400000.0,CE,1375,88.0,99678357.0,,,,,GERALDODIGITAL@HOTMAIL.COM,,,4789008
591,3496124,1,6,1,DEPOSITO SANTO ANTONIO,8,2017-12-06,1,,,1999-10-28,Comércio varejista de bebidas,,RUA,CEL. LUIZ FELIPE,170,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4723700
592,5154484,1,47,1,HOZILEIDE VERIEDADES,8,2009-10-06,1,,,2002-07-10,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",,RUA,PROFESSOR NATANAEL CORTEZ,959,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4772500
593,5273230,1,48,1,ANTONIO FERREIRA LIMA MERCEARIA,8,2008-12-31,71,,,1977-01-26,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,SAO JOSE,S N,TERREO,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
594,5274683,1,99,1,FUNDACAO EDUCACIONAL DE CEDRO,8,1980-03-03,1,,,1977-04-28,Atividade Econônica não informada,,RUA,ADAUTO CASTELO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
595,5289480,1,76,1,TETE VIDEO FOTO PRODUCOES,8,2010-08-30,1,,,2002-09-16,Comércio varejista de artigos fotográficos e para filmagem,,,GALERIA BACANA,23,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4789008
596,97494272,1,27,1,,8,2008-12-31,71,,,1994-04-27,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,SAO JOSE,1673,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
597,5478508,1,13,1,JOSE RIBAMAR MATOS MERCEARIA,8,2006-12-01,1,,,1977-08-15,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,D PEDRO II,S N,TERREO,CENTRO SEDE,63400000.0,CE,1375,,,,,,,,,,4711301
598,650679,1,64,1,,8,2006-01-05,1,,,1995-06-16,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,,LOC  MERCADO PUBLICO,S/N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
599,3995544,1,29,1,DIRETORIO MUNICIPAL PSDB CEDRO,8,2015-02-09,73,,,2000-08-17,Atividades de organizações políticas,,RUA,SENADOR JOO TOME,000208,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9492800
600,5715982,1,11,1,DEPOSITO DE BEBIDAS CEDRENSE,8,2008-12-31,71,,,1978-04-27,Atividade Econônica não informada,,RUA,D PEDRO II,S/N,TERREO,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
601,765049,1,35,1,C E C,8,2011-11-08,1,,,1995-08-18,"Clubes sociais, esportivos e similares",,RUA,SENADOR JOAO TOME,S/N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9312300
602,775540,1,47,1,,8,2008-12-31,71,,,1995-08-28,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,MONS ANTO VIEIRA COSTA,262,,ALTO DO PADEIRO,63400000.0,CE,1375,,,,,,,,,,4712100
603,819314,1,10,1,,8,2006-01-20,1,,,1995-09-26,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,PADRE CICERO,5,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
604,4168145,1,57,1,FUNERARIA JESUS A LUZ DO MUNDO,8,2015-02-09,73,,,2000-11-14,Comércio varejista de outros produtos não especificados anteriormente,,TRAVESSA,QUINZE DE NOVEMBRO,000032,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4789099
605,2736902,1,16,1,,8,2004-10-15,1,,,1998-09-10,"Comércio atacadista de farinhas, amidos e féculas",,RUA,TABELIAO RAIMUNDO DOS SANTOS,268,,FATIMA,63400000.0,CE,1375,,,,,,,,,,4632002
606,6671546,1,50,1,,8,2004-12-31,1,,,2004-07-20,Atividades de organizações políticas,,RUA,VICENTE VIANA,739,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9492800
607,6199979,1,55,1,,8,2006-01-26,1,,,2004-04-06,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,PROFESSOR NATANAEL CORTEZ,951,,PRADO,63400000.0,CE,1375,,,,,,,,,,4712100
608,74186123,1,3,1,PADARIA SAO RAIMUNDO,8,2008-12-31,71,,,1994-02-04,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,CEL JOAO CANDIDO,272,,FATIMA,63400000.0,CE,1375,,,,,,,,,,4711301
609,1217407,1,38,1,EMILCY METALURGICA,8,2015-02-09,73,,,1996-05-23,Fabricação de móveis com predominância de metal,,RUA,VER. ANTONIO VIANA DE ARAUJO,115,,CENTRO,63400000.0,CE,1375,,,,,,,,,,3102100
610,6410113,1,41,1,,8,2004-12-31,1,,,2004-07-14,Atividades de organizações políticas,,,PROFESSOR NATANAEL CORTEZ,10,,PRADO,63400000.0,CE,1375,,,,,,,,,,9492800
611,6891917,1,0,1,,8,2004-12-31,1,,,2004-08-09,Atividades de organizações políticas,,RUA,SAO JOSE,1660,SC,PEDRA AUDANTE,63400000.0,CE,1375,,,,,,,,,,9492800
612,72445778,2,4,2,,8,2015-02-09,73,,,1996-08-05,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,VER ANT VIANA DE ARAUJO,S/N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
613,7016991,1,40,1,,8,1983-05-16,1,,,1982-06-11,Atividade Econônica não informada,,RUA,CEL JOSE DE ALBUQUERQUE,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
614,41339698,1,51,1,ACOBEVIPACI,8,2008-12-31,71,,,1993-12-07,Atividades de associações de defesa de direitos sociais,"9493600,9499500",SETOR,SITIO CAJAZEIRAS,SN,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,9430800
615,7179633,1,58,1,,8,2008-12-31,71,,,1983-01-20,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,D PEDRO II,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
616,1635766,1,5,1,,8,2004-11-19,1,,,1996-12-09,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",RUA,VICENTE VIANA,773,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8299799
617,7254898,1,73,1,PANIFICADORA HENRIQUE,8,2013-06-18,1,,,2005-03-03,Padaria e confeitaria com predominância de revenda,,RUA,ANTONIO VALDER VIANA,131,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4721102
618,7514011,1,39,1,,8,2008-12-31,71,,,1970-11-20,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,SINHA DE ALCANTARA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
619,7514169,1,9,1,,8,1998-12-17,1,,,1971-01-08,Comércio varejista de artigos do vestuário e acessórios,,RUA,DR JOAO PESSOA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
620,7515059,1,61,1,,8,1995-10-18,6,,,1971-05-11,Comércio varejista de carnes - açougues,,,CENT DE ABASTECIMENTO,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4722901
621,7784713,1,32,1,DEPOSITO DALMAS,8,1998-06-08,1,,,1985-07-29,Comércio varejista de ferragens e ferramentas,,RUA,NATANAEL CORTEZ,169,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4744001
622,63398812,1,57,1,,8,2015-02-09,73,,,1991-02-21,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",RUA,JOSE PACIFICO DA SILVA,18,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8299799
623,9502543,1,81,1,MERCEARIA SAO RAIMUNDO,8,1979-11-22,9,,,1979-11-22,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,SITIO,LAGES,SN,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,4711301
624,11712494,1,53,1,,8,1986-10-06,9,,,1986-10-06,Beneficiamento de arroz,,SITIO,CARAIBAS,S N,,ZONA RURAL,63400000.0,CE,1375,,,,,,,,,,1061901
625,11758364,1,51,1,,8,2008-12-31,71,,,1987-01-28,Comércio varejista de artigos do vestuário e acessórios,,RUA,CEL JOSE DE ALBUQUERQUE,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
626,11818390,1,28,1,,8,1994-11-25,1,,,1987-05-13,Educação infantil - creche,,RUA,JOEL DUARTE PASSOS,82,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8511200
627,11823275,1,41,1,,8,2003-07-20,1,,,1987-02-25,Beneficiamento de arroz,,RUA,ADAUTO CASTELO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,1061901
628,12255121,1,63,1,,8,1987-08-12,1,,,1987-08-12,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,CEL JOSE DE ALBUQUERQUE,06,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
629,12296307,1,60,1,SOM FERNANDO LIMA PUBLICIDADE E PROMOCOES ARTISTICAS,8,1996-05-06,1,,,1987-11-10,Atividade Econônica não informada,,RUA,AZARIAS ALVES DINIZ,75,,CENTRO,63400000.0,CE,1375,,,,,,,,,,8888888
630,35091230,1,98,1,,8,2008-12-31,71,,,1990-01-23,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,MERCADO PUBLICO,28,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
631,7141740,1,97,1,,8,2008-12-31,71,,,1966-09-20,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados",,RUA,DR JOAO PESSOA,64,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4711301
632,6426814,1,79,1,,8,2004-12-31,1,,,2004-07-14,Atividades de organizações políticas,,RUA,CEL JOSE ALBUQUERQUE,503,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9492800
633,317186,1,7,1,,8,1995-09-09,1,,,1994-11-29,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,AVENIDA,JOSE QUINTINO,61,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
634,7141724,1,2,1,,8,1985-09-11,1,,,1966-09-30,Comércio varejista de tecidos,,RUA,DR JOAO TOME,12,,SEDE,63400000.0,CE,1375,,,,,,,,,,4755501
635,7768682,1,26,1,,8,1997-03-03,9,,,1985-07-04,Comércio varejista de móveis,,RUA,SENADOR JOAO TOME,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4754701
636,11083607,1,7,1,,8,2007-04-17,54,,,1986-08-18,Comércio por atacado de peças e acessórios novos para veículos automotores,,RUA,RUI BARBOSA,SN,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4530701
637,11817061,1,62,1,ESCRITORIO DE CONTABILIDADE DOIS DE OURO,8,2008-12-31,71,,,1987-05-07,Atividades de contabilidade,,RUA,CEL J DE ALBUQUERQUE,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,6920601
638,34995589,1,27,1,,8,2008-12-31,71,,,1989-08-30,Comércio varejista de ferragens e ferramentas,,RUA,DR FRANCISCO SA,05,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4744001
639,6088306,1,28,1,,8,2008-12-31,71,,,1980-08-28,Restaurantes e similares,,RUA,CEL JOSE DE ALBUQUERQUE,06,,CENTRO,63400000.0,CE,1375,,,,,,,,,,5611201
640,995922,1,86,1,,8,2008-12-31,71,,,1996-01-10,Atividades de organizações sindicais,,RUA,RAIMUNDA C DE MOURA,150,,CENTRO,63400000.0,CE,1375,,,,,,,,,,9420100
641,6139842,1,5,1,N. N. CARUARU,8,2005-09-20,1,,,2004-03-10,Comércio varejista de artigos do vestuário e acessórios,,RUA,CEL. JOSE ALBUQUERQUE,515,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4781400
642,6384942,1,5,1,,8,2004-12-31,1,,,2004-07-14,Atividades de organizações políticas,,RUA,PADRE SA,0,SN,CENTRO,63400000.0,CE,1375,,,,,,,,,,9492800
643,12255147,1,1,1,,8,1990-03-14,1,,,1987-08-12,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,21 DE OUTUBRO,S N,,CENTRO,63400000.0,CE,1375,,,,,,,,,,4712100
644,8651982,1,93,1,,8,2018-02-21,1,,,2007-02-14,Comércio varejista de bebidas,4772500,RUA,ANTONIO VALDER VIANA,191,,CENTRO,63400000.0,CE,1375,88.0,99417217.0,,,,,,,,4723700
645,16432112,1,51,1,,8,2012-12-31,1,,,2012-07-11,Atividades de organizações políticas,,RUA,ANTONIO CLESIO TEIXEIRA MOURA,22,CASA,FATIMA,63400000.0,CE,1375,88.0,96607369.0,,,88.0,35641020.0,regy_50@hotmail.com,,,9492800
646,9272513,1,26,1,UNIVERSIDADE DA CRIANCA,8,2014-09-16,54,,,2007-12-19,Educação infantil - pré-escola,8513900,RUA,RUA VEREADOR SALUSTIANO MOURA,340,,CENTRO,63400000.0,CE,1375,88.0,99512763.0,,,,,,,,8512100
647,9742042,1,72,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,RUA,SITIO BOA ESPERANÃA,S/N,,DISTRITO DE SANTO ANTÃNIO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
648,9745038,1,68,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,AVENIDA,AVENIDA CELSO ALVES DE ARAÃJO,72,,FÃTIMA,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
649,9759647,1,76,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,RUA,SITIO ZÃ RAIMUNDO,S/N,,DISTRITO DE LAGEDO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
650,9850740,1,91,1,,8,2008-12-31,1,,,2008-07-08,Atividades de organizações políticas,,RUA,SITIO RETIRO,000,,SÃO MIGUEL,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,,,,9492800
651,10151748,1,49,1,,8,2008-12-31,1,,,2008-07-15,Atividades de organizações políticas,,RUA,CORONEL JOSÃ DE ALBUQUERQUE,503,C,CENTRO,63400000.0,CE,1375,88.0,35640306.0,,,88.0,35640306.0,,,,9492800
652,12917880,1,44,1,,8,2016-11-24,1,,,2010-11-24,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,,RUA,jose airton de souza,248,,prado,63400000.0,CE,1375,88.0,94131782.0,,,,,,,,4729699
653,14845053,1,18,1,IRACEMA PERFUMES,8,2018-09-07,1,,,2012-01-07,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal",,RUA,RAIMUNDO PAIVA DA SILVA,126,,DIVISAO,63400000.0,CE,1375,88.0,99624315.0,,,,,mcontabilidadecedro@gmail.com,,,4772500
654,9742043,1,17,1,,8,2008-12-31,1,,,2008-07-06,Atividades de organizações políticas,,RUA,RUA OBI JUCÃ,153,,PRADO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrocadavezmelhor@gmail.com,,,9492800
655,20572602,1,20,1,,8,2014-12-31,1,,,2014-07-06,Atividades de organizações políticas,,RUA,VEREADOR ALVES DINIZ,132,,FATIMA,63400000.0,CE,1375,0.0,0.0,,,85.0,32318273.0,DINIZNIAGARA@HOTMAIL.COM,,,9492800
656,14624532,1,4,1,,8,2013-01-03,1,,,2011-11-16,Atividades de contabilidade,"4929903,8219901,8599604,6190699,7732201,4924800,4929901",RUA,JOSE PACIFICO DA SILVA,54,,PRADO,63400000.0,CE,1375,88.0,92899311.0,,,,,,,,6920601
657,15499638,1,96,1,,8,2022-06-24,1,,,2012-05-08,Treinamento em desenvolvimento profissional e gerencial,"8599605,8541400,6010100,6319400,8122200",RUA,01,03,      A,CONJUNTO HABITACIONAL,63400000.0,CE,1375,88.0,97144742.0,,,,,,,,8599604
658,15722345,1,26,1,ARROZ E CIA,8,2020-10-05,1,,,2012-06-12,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns",,RUA,FRANCISCO DUARTE DE SOUZA,153,,ALTO DA FLORESTA,63400000.0,CE,1375,88.0,99568672.0,,,,,,,,4712100
659,15950219,1,29,1,,8,2012-12-31,1,,,2012-07-05,Atividades de organizações políticas,,RUA,VEREADOR ANTONIO VIANA DE ARAUJO,328,,FATIMA,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrodetodosnos@live.com,,,9492800
660,15959129,1,7,1,,8,2012-12-31,1,,,2012-07-05,Atividades de organizações políticas,,ALAMEDA,JOSE QUINTINO,545,,PRADO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrodetodosnos@live.com,,,9492800
661,15960154,1,0,1,,8,2012-12-31,1,,,2012-07-05,Atividades de organizações políticas,,SITIO,ASSUNCAO,SN,,ASSUNCAO,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,cedrodetodosnos@live.com,,,9492800
662,16012839,1,80,1,,8,2012-12-31,1,,,2012-07-05,Atividades de organizações políticas,,SITIO,SITIO CACHOEIRA DOS MARQUES,360,,ZONA RURAL,63400000.0,CE,1375,0.0,0.0,,,0.0,0.0,HERTONBEZERRA@GMAIL.COM,,,9492800
663,16096677,1,5,1,,8,2013-02-27,1,,,2012-07-06,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente,,RUA,A - PLANALTO LEMOS,08,,PEGA AVOANTE,63400000.0,CE,1375,88.0,97256612.0,,,,,,,,4729699
664,16375134,1,27,1,,8,2012-12-31,1,,,2012-07-09,Atividades de organizações políticas,,RUA,ANTONIO VALDER VIANA,44,,CENTRO,63400000.0,CE,1375,88.0,97145815.0,,,88.0,35641485.0,cedrodetodosnos@live.com,,,9492800
665,16400924,1,15,1,,8,2012-12-31,1,,,2012-07-10,Atividades de organizações políticas,,RUA,SENADOR JOAO TOME,298,CASA,CENTRO,63400000.0,CE,1375,88.0,35640066.0,,,88.0,35641020.0,darciliodutra@ibest.com.br,,,9492800
